ZIP,Month,Usage (GAL),Avg_Temp_F,Total_Rainfall_Inches,Avg_Humidity_Percent,Season,Population_Density
79924,2022-03,27748556.0,65.0,0.3,40.0,Spring,3200.0
79924,2022-04,26425344.0,70.0,0.5,35.0,Spring,3200.0
79924,2022-05,29342260.0,80.0,0.2,30.0,Spring,3200.0
79924,2022-06,32910788.0,90.0,0.1,25.0,Summer,3200.0
79924,2022-07,31977000.0,95.0,0.0,20.0,Summer,3200.0
79924,2022-08,27834576.0,93.0,0.0,22.0,Summer,3200.0
79924,2022-09,27296764.0,85.0,0.3,30.0,Fall,3200.0
79924,2022-10,22303864.0,75.0,0.4,40.0,Fall,3200.0
79924,2022-11,21596256.0,65.0,0.2,45.0,Fall,3200.0
79924,2022-12,23336852.0,55.0,0.5,50.0,Winter,3200.0
79924,2023-01,23870176.0,56.0,0.3,50.0,Winter,3200.0
79924,2023-02,17538356.0,61.0,0.2,45.0,Winter,3200.0
79924,2023-03,24789468.0,67.0,0.2,42.0,Spring,3200.0
79924,2023-04,26854696.0,73.0,0.3,38.0,Spring,3200.0
79924,2023-05,27284048.0,82.0,0.2,32.0,Spring,3200.0
79924,2023-06,35506064.0,91.0,0.1,25.0,Summer,3200.0
79924,2023-07,33275528.0,97.0,0.0,20.0,Summer,3200.0
79924,2023-08,32261240.0,94.0,0.0,22.0,Summer,3200.0
79924,2023-09,30112236.0,86.0,0.2,30.0,Fall,3200.0
79924,2023-10,25669864.0,76.0,0.3,40.0,Fall,3200.0
79924,2023-11,23608376.0,66.0,0.2,45.0,Fall,3200.0
79924,2023-12,21614956.0,56.0,0.4,50.0,Winter,3200.0
79924,2024-01,23628572.0,57.0,0.3,50.0,Winter,3200.0
79924,2024-02,18859324.0,62.0,0.2,45.0,Winter,3200.0
79924,2024-03,26569708.0,68.0,0.2,42.0,Spring,3200.0
79924,2024-04,25847140.0,74.0,0.3,38.0,Spring,3200.0
79924,2024-05,29439036.0,83.0,0.2,32.0,Spring,3200.0
79924,2024-06,34695232.0,92.0,0.1,25.0,Summer,3200.0
79924,2024-07,32155024.0,98.0,0.0,20.0,Summer,3200.0
79924,2024-08,32537252.0,,,,,
79924,2024-09,29937952.0,,,,,
79924,2024-10,27951264.0,,,,,
79924,2024-11,22833448.0,,,,,
79924,2024-12,24799192.0,,,,,
79924,2025-01,25726712.0,,,,,
79924,2025-02,18322260.0,,,,,
79924,2025-03,25867336.0,,,,,
79924,2025-04,12219328.0,,,,,
79924-3564  ,2020-02,4488.0,,,,,
79924-3564  ,2020-03,4488.0,,,,,
79924-3564  ,2020-04,7480.0,,,,,
79924-3564  ,2020-05,10472.0,,,,,
79924-3564  ,2020-06,11968.0,,,,,
79924-3564  ,2020-07,13464.0,,,,,
79924-3564  ,2020-08,13464.0,,,,,
79924-3564  ,2020-09,11968.0,,,,,
79924-3564  ,2020-10,7480.0,,,,,
79924-3564  ,2020-11,2992.0,,,,,
79924-3564  ,2020-12,4488.0,,,,,
79924-3564  ,2021-01,2992.0,,,,,
79924-3564  ,2021-02,4488.0,,,,,
79924-3564  ,2021-03,2992.0,,,,,
79924-3564  ,2021-04,2992.0,,,,,
79924-3564  ,2021-05,10472.0,,,,,
79924-3564  ,2021-06,8976.0,,,,,
79924-3564  ,2021-07,5984.0,,,,,
79924-3564  ,2021-08,4488.0,,,,,
79924-3564  ,2021-09,7480.0,,,,,
79924-3564  ,2021-10,4488.0,,,,,
79924-3564  ,2021-11,2992.0,,,,,
79924-3564  ,2021-12,4488.0,,,,,
79924-3564  ,2022-01,4488.0,55.0,0.4,50.0,Winter,3200.0
79924-3564  ,2022-02,4488.0,60.0,0.2,45.0,Winter,3200.0
79924-3564  ,2022-03,5984.0,65.0,0.3,40.0,Spring,3200.0
79924-3564  ,2022-04,4488.0,70.0,0.5,35.0,Spring,3200.0
79924-3564  ,2022-05,7480.0,80.0,0.2,30.0,Spring,3200.0
79924-3564  ,2022-06,10472.0,90.0,0.1,25.0,Summer,3200.0
79924-3564  ,2022-07,11968.0,95.0,0.0,20.0,Summer,3200.0
79924-3564  ,2022-08,10472.0,93.0,0.0,22.0,Summer,3200.0
79924-3564  ,2022-09,10472.0,85.0,0.3,30.0,Fall,3200.0
79924-3564  ,2022-10,8976.0,75.0,0.4,40.0,Fall,3200.0
79924-3564  ,2022-11,11968.0,65.0,0.2,45.0,Fall,3200.0
79924-3564  ,2022-12,4488.0,55.0,0.5,50.0,Winter,3200.0
79924-3564  ,2023-01,7480.0,56.0,0.3,50.0,Winter,3200.0
79924-3564  ,2023-02,4488.0,61.0,0.2,45.0,Winter,3200.0
79924-3564  ,2023-03,7480.0,67.0,0.2,42.0,Spring,3200.0
79924-3564  ,2023-04,5984.0,73.0,0.3,38.0,Spring,3200.0
79924-3564  ,2023-05,10472.0,82.0,0.2,32.0,Spring,3200.0
79924-3564  ,2023-06,10472.0,91.0,0.1,25.0,Summer,3200.0
79924-3564  ,2023-07,13464.0,97.0,0.0,20.0,Summer,3200.0
79924-3564  ,2023-08,11968.0,94.0,0.0,22.0,Summer,3200.0
79924-3564  ,2023-09,10472.0,86.0,0.2,30.0,Fall,3200.0
79924-3564  ,2023-10,10472.0,76.0,0.3,40.0,Fall,3200.0
79924-3564  ,2023-11,4488.0,66.0,0.2,45.0,Fall,3200.0
79924-3564  ,2023-12,4488.0,56.0,0.4,50.0,Winter,3200.0
79924-3564  ,2024-01,5984.0,57.0,0.3,50.0,Winter,3200.0
79924-3564  ,2024-02,4488.0,62.0,0.2,45.0,Winter,3200.0
79924-3564  ,2024-03,4488.0,68.0,0.2,42.0,Spring,3200.0
79924-3564  ,2024-04,2992.0,74.0,0.3,38.0,Spring,3200.0
79924-3564  ,2024-05,7480.0,83.0,0.2,32.0,Spring,3200.0
79924-3564  ,2024-06,19448.0,92.0,0.1,25.0,Summer,3200.0
79924-3564  ,2024-07,13464.0,98.0,0.0,20.0,Summer,3200.0
79924-3564  ,2024-08,8976.0,,,,,
79924-3564  ,2024-09,82280.0,,,,,
79924-3564  ,2024-10,14960.0,,,,,
79924-3564  ,2024-11,4488.0,,,,,
79924-3564  ,2024-12,2992.0,,,,,
79924-3564  ,2025-01,4488.0,,,,,
79924-3564  ,2025-02,2992.0,,,,,
79924-3564  ,2025-03,2992.0,,,,,
79924-4285  ,2020-02,1496.0,,,,,
79924-4285  ,2020-03,4488.0,,,,,
79924-4285  ,2020-04,4488.0,,,,,
79924-4285  ,2020-05,11968.0,,,,,
79924-4285  ,2020-06,49368.0,,,,,
79924-4285  ,2020-07,50864.0,,,,,
79924-4285  ,2020-08,14960.0,,,,,
79924-4285  ,2020-09,16456.0,,,,,
79924-4285  ,2020-10,16456.0,,,,,
79924-4285  ,2020-11,17952.0,,,,,
79924-4285  ,2020-12,17952.0,,,,,
79924-4285  ,2021-01,22440.0,,,,,
79924-4285  ,2021-02,20944.0,,,,,
79924-4285  ,2021-03,20944.0,,,,,
79924-4285  ,2021-04,131648.0,,,,,
79924-4285  ,2021-05,50864.0,,,,,
79924-4285  ,2021-06,31416.0,,,,,
79924-4285  ,2021-07,23936.0,,,,,
79924-4285  ,2021-08,28424.0,,,,,
79924-4285  ,2021-09,23936.0,,,,,
79924-4285  ,2021-10,22440.0,,,,,
79924-4285  ,2021-11,22440.0,,,,,
79924-4285  ,2021-12,28424.0,,,,,
79924-4285  ,2022-01,22440.0,55.0,0.4,50.0,Winter,3200.0
79924-4285  ,2022-02,16456.0,60.0,0.2,45.0,Winter,3200.0
79924-4285  ,2022-03,23936.0,65.0,0.3,40.0,Spring,3200.0
79924-4285  ,2022-04,19448.0,70.0,0.5,35.0,Spring,3200.0
79924-4285  ,2022-05,17952.0,80.0,0.2,30.0,Spring,3200.0
79924-4285  ,2022-06,17952.0,90.0,0.1,25.0,Summer,3200.0
79924-4285  ,2022-07,14960.0,95.0,0.0,20.0,Summer,3200.0
79924-4285  ,2022-08,19448.0,93.0,0.0,22.0,Summer,3200.0
79924-4285  ,2022-09,17952.0,85.0,0.3,30.0,Fall,3200.0
79924-4285  ,2022-10,17952.0,75.0,0.4,40.0,Fall,3200.0
79924-4285  ,2022-11,19448.0,65.0,0.2,45.0,Fall,3200.0
79924-4285  ,2022-12,16456.0,55.0,0.5,50.0,Winter,3200.0
79924-4285  ,2023-01,20944.0,56.0,0.3,50.0,Winter,3200.0
79924-4285  ,2023-02,32912.0,61.0,0.2,45.0,Winter,3200.0
79924-4285  ,2023-03,31416.0,67.0,0.2,42.0,Spring,3200.0
79924-4285  ,2023-04,28424.0,73.0,0.3,38.0,Spring,3200.0
79924-4285  ,2023-05,29920.0,82.0,0.2,32.0,Spring,3200.0
79924-4285  ,2023-06,38896.0,91.0,0.1,25.0,Summer,3200.0
79924-4285  ,2023-07,101728.0,97.0,0.0,20.0,Summer,3200.0
79924-4285  ,2023-08,29920.0,94.0,0.0,22.0,Summer,3200.0
79924-4285  ,2023-09,23936.0,86.0,0.2,30.0,Fall,3200.0
79924-4285  ,2023-10,16456.0,76.0,0.3,40.0,Fall,3200.0
79924-4285  ,2023-11,20944.0,66.0,0.2,45.0,Fall,3200.0
79924-4285  ,2023-12,22440.0,56.0,0.4,50.0,Winter,3200.0
79924-4285  ,2024-01,25432.0,57.0,0.3,50.0,Winter,3200.0
79924-4285  ,2024-02,22440.0,62.0,0.2,45.0,Winter,3200.0
79924-4285  ,2024-03,29920.0,68.0,0.2,42.0,Spring,3200.0
79924-4285  ,2024-04,14960.0,74.0,0.3,38.0,Spring,3200.0
79924-4285  ,2024-05,26928.0,83.0,0.2,32.0,Spring,3200.0
79924-4285  ,2024-06,20944.0,92.0,0.1,25.0,Summer,3200.0
79924-4285  ,2024-07,32912.0,98.0,0.0,20.0,Summer,3200.0
79924-4285  ,2024-08,29920.0,,,,,
79924-4285  ,2024-09,31416.0,,,,,
79924-4285  ,2024-10,32912.0,,,,,
79924-4285  ,2024-11,25432.0,,,,,
79924-4285  ,2024-12,41888.0,,,,,
79924-4285  ,2025-01,47872.0,,,,,
79924-4285  ,2025-02,38896.0,,,,,
79924-4285  ,2025-03,55352.0,,,,,
79924-5442  ,2020-02,13464.0,,,,,
79924-5442  ,2020-03,14960.0,,,,,
79924-5442  ,2020-04,14960.0,,,,,
79924-5442  ,2020-05,13464.0,,,,,
79924-5442  ,2020-06,11968.0,,,,,
79924-5442  ,2020-07,0.0,,,,,
79924-5442  ,2020-08,0.0,,,,,
79924-5442  ,2020-09,0.0,,,,,
79924-5442  ,2020-10,0.0,,,,,
79924-5442  ,2020-11,0.0,,,,,
79924-5442  ,2020-12,1496.0,,,,,
79924-5442  ,2021-01,1496.0,,,,,
79924-5442  ,2021-02,1496.0,,,,,
79924-5442  ,2021-03,2992.0,,,,,
79924-5442  ,2021-04,1496.0,,,,,
79924-5442  ,2021-05,1496.0,,,,,
79924-5442  ,2021-06,0.0,,,,,
79924-5442  ,2021-08,1496.0,,,,,
79924-5442  ,2021-09,1496.0,,,,,
79924-5442  ,2021-10,0.0,,,,,
79924-5442  ,2021-11,1496.0,,,,,
79924-5442  ,2021-12,1496.0,,,,,
79924-5442  ,2022-01,1496.0,55.0,0.4,50.0,Winter,3200.0
79924-5442  ,2022-02,1496.0,60.0,0.2,45.0,Winter,3200.0
79924-5442  ,2022-03,1496.0,65.0,0.3,40.0,Spring,3200.0
79924-5442  ,2022-04,1496.0,70.0,0.5,35.0,Spring,3200.0
79924-5442  ,2022-05,1496.0,80.0,0.2,30.0,Spring,3200.0
79924-5442  ,2022-06,1496.0,90.0,0.1,25.0,Summer,3200.0
79924-5442  ,2022-07,2992.0,95.0,0.0,20.0,Summer,3200.0
79924-5442  ,2022-08,2992.0,93.0,0.0,22.0,Summer,3200.0
79924-5442  ,2022-09,2992.0,85.0,0.3,30.0,Fall,3200.0
79924-5442  ,2022-10,2992.0,75.0,0.4,40.0,Fall,3200.0
79924-5442  ,2022-11,2992.0,65.0,0.2,45.0,Fall,3200.0
79924-5442  ,2022-12,2992.0,55.0,0.5,50.0,Winter,3200.0
79924-5442  ,2023-01,4488.0,56.0,0.3,50.0,Winter,3200.0
79924-5442  ,2023-02,2992.0,61.0,0.2,45.0,Winter,3200.0
79924-5442  ,2023-03,4488.0,67.0,0.2,42.0,Spring,3200.0
79924-5442  ,2023-04,4488.0,73.0,0.3,38.0,Spring,3200.0
79924-5442  ,2023-05,5984.0,82.0,0.2,32.0,Spring,3200.0
79924-5442  ,2023-11,1496.0,66.0,0.2,45.0,Fall,3200.0
79924-5442  ,2023-12,4488.0,56.0,0.4,50.0,Winter,3200.0
79924-5442  ,2024-01,4488.0,57.0,0.3,50.0,Winter,3200.0
79924-5442  ,2024-02,5984.0,62.0,0.2,45.0,Winter,3200.0
79924-5442  ,2024-03,5984.0,68.0,0.2,42.0,Spring,3200.0
79924-5442  ,2024-04,1496.0,74.0,0.3,38.0,Spring,3200.0
79924-5442  ,2024-05,7480.0,83.0,0.2,32.0,Spring,3200.0
79924-5442  ,2024-06,4488.0,92.0,0.1,25.0,Summer,3200.0
79924-5442  ,2024-07,2992.0,98.0,0.0,20.0,Summer,3200.0
79924-5442  ,2024-08,4488.0,,,,,
79924-5442  ,2024-09,4488.0,,,,,
79924-5442  ,2024-10,5984.0,,,,,
79924-5442  ,2024-11,0.0,,,,,
79924-5442  ,2024-12,0.0,,,,,
79924-5442  ,2025-01,2992.0,,,,,
79924-5442  ,2025-02,4488.0,,,,,
79924-5442  ,2025-03,4488.0,,,,,
79925,2020-02,22440.0,,,,,
79925,2020-03,6534528.0,,,,,
79925,2020-04,7138912.0,,,,,
79925,2020-05,12438492.0,,,,,
79925,2020-06,13765444.0,,,,,
79925,2020-07,14225464.0,,,,,
79925,2020-08,15420020.0,,,,,
79925,2020-09,14049684.0,,,,,
79925,2020-10,12428020.0,,,,,
79925,2020-11,10416648.0,,,,,
79925,2020-12,7994624.0,,,,,
79925,2021-01,7791168.0,,,,,
79925,2021-02,6536772.0,,,,,
79925,2021-03,7057380.0,,,,,
79925,2021-04,8996196.0,,,,,
79925,2021-05,10712856.0,,,,,
79925,2021-06,12620256.0,,,,,
79925,2021-07,14241172.0,,,,,
79925,2021-08,9616288.0,,,,,
79925,2021-09,11249172.0,,,,,
79925,2021-10,11258148.0,,,,,
79925,2021-11,8877264.0,,,,,
79925,2021-12,7674480.0,,,,,
79925,2022-01,11433928.0,55.0,0.4,50.0,Winter,3200.0
79925,2022-02,1401004.0,60.0,0.2,45.0,Winter,3200.0
79925,2022-03,6680388.0,65.0,0.3,40.0,Spring,3200.0
79925,2022-04,8832384.0,70.0,0.5,35.0,Spring,3200.0
79925,2022-05,9464444.0,80.0,0.2,30.0,Spring,3200.0
79925,2022-06,11772772.0,90.0,0.1,25.0,Summer,3200.0
79925,2022-07,12602304.0,95.0,0.0,20.0,Summer,3200.0
79925,2022-08,11268620.0,93.0,0.0,22.0,Summer,3200.0
79925,2022-09,9701560.0,85.0,0.3,30.0,Fall,3200.0
79925,2022-10,9939424.0,75.0,0.4,40.0,Fall,3200.0
79925,2022-11,6869632.0,65.0,0.2,45.0,Fall,3200.0
79925,2022-12,6826996.0,55.0,0.5,50.0,Winter,3200.0
79925,2023-01,6725268.0,56.0,0.3,50.0,Winter,3200.0
79925,2023-02,6323592.0,61.0,0.2,45.0,Winter,3200.0
79925,2023-03,5945104.0,67.0,0.2,42.0,Spring,3200.0
79925,2023-04,8270636.0,73.0,0.3,38.0,Spring,3200.0
79925,2023-05,9231816.0,82.0,0.2,32.0,Spring,3200.0
79925,2023-06,11055440.0,91.0,0.1,25.0,Summer,3200.0
79925,2023-07,12980044.0,97.0,0.0,20.0,Summer,3200.0
79925,2023-08,12080200.0,94.0,0.0,22.0,Summer,3200.0
79925,2023-09,11653840.0,86.0,0.2,30.0,Fall,3200.0
79925,2023-10,9620028.0,76.0,0.3,40.0,Fall,3200.0
79925,2023-11,8447164.0,66.0,0.2,45.0,Fall,3200.0
79925,2023-12,7316188.0,56.0,0.4,50.0,Winter,3200.0
79925,2024-01,6717788.0,57.0,0.3,50.0,Winter,3200.0
79925,2024-02,6099192.0,62.0,0.2,45.0,Winter,3200.0
79925,2024-03,6727512.0,68.0,0.2,42.0,Spring,3200.0
79925,2024-04,7660268.0,74.0,0.3,38.0,Spring,3200.0
79925,2024-05,9054540.0,83.0,0.2,32.0,Spring,3200.0
79925,2024-06,12199880.0,92.0,0.1,25.0,Summer,3200.0
79925,2024-07,11073392.0,98.0,0.0,20.0,Summer,3200.0
79925,2024-08,11090596.0,,,,,
79925,2024-09,11568568.0,,,,,
79925,2024-10,9385904.0,,,,,
79925,2024-11,9243784.0,,,,,
79925,2024-12,7132928.0,,,,,
79925,2025-01,6631768.0,,,,,
79925,2025-02,6542756.0,,,,,
79925,2025-03,7155368.0,,,,,
79925,2025-04,8379096.0,,,,,
79925-6307  ,2020-03,7480.0,,,,,
79925-6307  ,2020-04,8976.0,,,,,
79925-6307  ,2020-05,13464.0,,,,,
79925-6307  ,2020-06,16456.0,,,,,
79925-6307  ,2020-07,17952.0,,,,,
79925-6307  ,2020-08,19448.0,,,,,
79925-6307  ,2020-09,16456.0,,,,,
79925-6307  ,2020-10,14960.0,,,,,
79925-6307  ,2020-11,14960.0,,,,,
79925-6307  ,2020-12,13464.0,,,,,
79925-6307  ,2021-01,26928.0,,,,,
79925-6307  ,2021-02,17952.0,,,,,
79925-6307  ,2021-03,10472.0,,,,,
79925-6307  ,2021-04,10472.0,,,,,
79925-6307  ,2021-05,28424.0,,,,,
79925-6307  ,2021-06,28424.0,,,,,
79925-6307  ,2021-07,31416.0,,,,,
79925-6307  ,2021-08,17952.0,,,,,
79925-6307  ,2021-09,16456.0,,,,,
79925-6307  ,2021-10,14960.0,,,,,
79925-6307  ,2021-11,11968.0,,,,,
79925-6307  ,2021-12,10472.0,,,,,
79925-6307  ,2022-01,23936.0,55.0,0.4,50.0,Winter,3200.0
79925-6307  ,2022-03,7480.0,65.0,0.3,40.0,Spring,3200.0
79925-6307  ,2022-04,10472.0,70.0,0.5,35.0,Spring,3200.0
79925-6307  ,2022-05,13464.0,80.0,0.2,30.0,Spring,3200.0
79925-6307  ,2022-06,22440.0,90.0,0.1,25.0,Summer,3200.0
79925-6307  ,2022-07,19448.0,95.0,0.0,20.0,Summer,3200.0
79925-6307  ,2022-08,16456.0,93.0,0.0,22.0,Summer,3200.0
79925-6307  ,2022-09,11968.0,85.0,0.3,30.0,Fall,3200.0
79925-6307  ,2022-10,14960.0,75.0,0.4,40.0,Fall,3200.0
79925-6307  ,2022-11,14960.0,65.0,0.2,45.0,Fall,3200.0
79925-6307  ,2022-12,11968.0,55.0,0.5,50.0,Winter,3200.0
79925-6307  ,2023-01,10472.0,56.0,0.3,50.0,Winter,3200.0
79925-6307  ,2023-02,10472.0,61.0,0.2,45.0,Winter,3200.0
79925-6307  ,2023-03,8976.0,67.0,0.2,42.0,Spring,3200.0
79925-6307  ,2023-04,11968.0,73.0,0.3,38.0,Spring,3200.0
79925-6307  ,2023-05,19448.0,82.0,0.2,32.0,Spring,3200.0
79925-6307  ,2023-06,28424.0,91.0,0.1,25.0,Summer,3200.0
79925-6307  ,2023-07,41888.0,97.0,0.0,20.0,Summer,3200.0
79925-6307  ,2023-08,40392.0,94.0,0.0,22.0,Summer,3200.0
79925-6307  ,2023-09,41888.0,86.0,0.2,30.0,Fall,3200.0
79925-6307  ,2023-10,35904.0,76.0,0.3,40.0,Fall,3200.0
79925-6307  ,2023-11,28424.0,66.0,0.2,45.0,Fall,3200.0
79925-6307  ,2023-12,14960.0,56.0,0.4,50.0,Winter,3200.0
79925-6307  ,2024-01,11968.0,57.0,0.3,50.0,Winter,3200.0
79925-6307  ,2024-02,10472.0,62.0,0.2,45.0,Winter,3200.0
79925-6307  ,2024-03,10472.0,68.0,0.2,42.0,Spring,3200.0
79925-6307  ,2024-04,11968.0,74.0,0.3,38.0,Spring,3200.0
79925-6307  ,2024-05,13464.0,83.0,0.2,32.0,Spring,3200.0
79925-6307  ,2024-06,19448.0,92.0,0.1,25.0,Summer,3200.0
79925-6307  ,2024-07,17952.0,98.0,0.0,20.0,Summer,3200.0
79925-6307  ,2024-08,4488.0,,,,,
79925-6307  ,2024-09,19448.0,,,,,
79925-6307  ,2024-10,17952.0,,,,,
79925-6307  ,2024-11,16456.0,,,,,
79925-6307  ,2024-12,13464.0,,,,,
79925-6307  ,2025-01,11968.0,,,,,
79925-6307  ,2025-02,11968.0,,,,,
79925-6307  ,2025-03,8976.0,,,,,
79925-6307  ,2025-04,16456.0,,,,,
79927,2020-02,0.0,,,,,
79927,2020-03,3756456.0,,,,,
79927,2020-04,4227696.0,,,,,
79927,2020-05,4621144.0,,,,,
79927,2020-06,5206080.0,,,,,
79927,2020-07,5500792.0,,,,,
79927,2020-08,5502288.0,,,,,
79927,2020-09,5550160.0,,,,,
79927,2020-10,4574768.0,,,,,
79927,2020-11,4106520.0,,,,,
79927,2020-12,4211240.0,,,,,
79927,2021-01,4164864.0,,,,,
79927,2021-02,3844720.0,,,,,
79927,2021-03,4447608.0,,,,,
79927,2021-04,4353360.0,,,,,
79927,2021-05,4052664.0,,,,,
79927,2021-06,4959240.0,,,,,
79927,2021-07,5538192.0,,,,,
79927,2021-08,4631616.0,,,,,
79927,2021-09,4426664.0,,,,,
79927,2021-10,4067624.0,,,,,
79927,2021-11,3829760.0,,,,,
79927,2021-12,3841728.0,,,,,
79927,2022-01,3615832.0,55.0,0.4,50.0,Winter,3200.0
79927,2022-02,3187976.0,60.0,0.2,45.0,Winter,3200.0
79927,2022-03,4001800.0,65.0,0.3,40.0,Spring,3200.0
79927,2022-04,3692128.0,70.0,0.5,35.0,Spring,3200.0
79927,2022-05,4009280.0,80.0,0.2,30.0,Spring,3200.0
79927,2022-06,4869480.0,90.0,0.1,25.0,Summer,3200.0
79927,2022-07,4504456.0,95.0,0.0,20.0,Summer,3200.0
79927,2022-08,4610672.0,93.0,0.0,22.0,Summer,3200.0
79927,2022-09,3927000.0,85.0,0.3,30.0,Fall,3200.0
79927,2022-10,3725040.0,75.0,0.4,40.0,Fall,3200.0
79927,2022-11,3419856.0,65.0,0.2,45.0,Fall,3200.0
79927,2022-12,3503632.0,55.0,0.5,50.0,Winter,3200.0
79927,2023-01,3766928.0,56.0,0.3,50.0,Winter,3200.0
79927,2023-02,3244824.0,61.0,0.2,45.0,Winter,3200.0
79927,2023-03,3547016.0,67.0,0.2,42.0,Spring,3200.0
79927,2023-04,4025736.0,73.0,0.3,38.0,Spring,3200.0
79927,2023-05,4287536.0,82.0,0.2,32.0,Spring,3200.0
79927,2023-06,4510440.0,91.0,0.1,25.0,Summer,3200.0
79927,2023-07,5177656.0,97.0,0.0,20.0,Summer,3200.0
79927,2023-08,4853024.0,94.0,0.0,22.0,Summer,3200.0
79927,2023-09,4485008.0,86.0,0.2,30.0,Fall,3200.0
79927,2023-10,4405720.0,76.0,0.3,40.0,Fall,3200.0
79927,2023-11,4206752.0,66.0,0.2,45.0,Fall,3200.0
79927,2023-12,3883616.0,56.0,0.4,50.0,Winter,3200.0
79927,2024-01,4616656.0,57.0,0.3,50.0,Winter,3200.0
79927,2024-02,3301672.0,62.0,0.2,45.0,Winter,3200.0
79927,2024-03,3651736.0,68.0,0.2,42.0,Spring,3200.0
79927,2024-04,3654728.0,74.0,0.3,38.0,Spring,3200.0
79927,2024-05,3889600.0,83.0,0.2,32.0,Spring,3200.0
79927,2024-06,4269584.0,92.0,0.1,25.0,Summer,3200.0
79927,2024-07,4783460.0,98.0,0.0,20.0,Summer,3200.0
79927,2024-08,4289780.0,,,,,
79927,2024-09,4294268.0,,,,,
79927,2024-10,4331668.0,,,,,
79927,2024-11,3369740.0,,,,,
79927,2024-12,3318876.0,,,,,
79927,2025-01,3781140.0,,,,,
79927,2025-02,3147584.0,,,,,
79927,2025-03,3443792.0,,,,,
79927,2025-04,3736260.0,,,,,
79928,2020-02,53856.0,,,,,
79928,2020-03,4389264.0,,,,,
79928,2020-04,5032544.0,,,,,
79928,2020-05,6194936.0,,,,,
79928,2020-06,6777628.0,,,,,
79928,2020-07,6806052.0,,,,,
79928,2020-08,7041672.0,,,,,
79928,2020-09,6887584.0,,,,,
79928,2020-10,5776804.0,,,,,
79928,2020-11,5661612.0,,,,,
79928,2020-12,5737160.0,,,,,
79928,2021-01,5884516.0,,,,,
79928,2021-02,5191868.0,,,,,
79928,2021-03,5440204.0,,,,,
79928,2021-04,6182220.0,,,,,
79928,2021-05,6609328.0,,,,,
79928,2021-06,7104504.0,,,,,
79928,2021-07,7508424.0,,,,,
79928,2021-08,6139584.0,,,,,
79928,2021-09,6457484.0,,,,,
79928,2021-10,6272728.0,,,,,
79928,2021-11,6072264.0,,,,,
79928,2021-12,6443272.0,,,,,
79928,2022-01,6240564.0,55.0,0.4,50.0,Winter,3200.0
79928,2022-02,4936800.0,60.0,0.2,45.0,Winter,3200.0
79928,2022-03,6768652.0,65.0,0.3,40.0,Spring,3200.0
79928,2022-04,6645232.0,70.0,0.5,35.0,Spring,3200.0
79928,2022-05,6946676.0,80.0,0.2,30.0,Spring,3200.0
79928,2022-06,7759752.0,90.0,0.1,25.0,Summer,3200.0
79928,2022-07,8459880.0,95.0,0.0,20.0,Summer,3200.0
79928,2022-08,7293000.0,93.0,0.0,22.0,Summer,3200.0
79928,2022-09,6806052.0,85.0,0.3,30.0,Fall,3200.0
79928,2022-10,6521064.0,75.0,0.4,40.0,Fall,3200.0
79928,2022-11,5713972.0,65.0,0.2,45.0,Fall,3200.0
79928,2022-12,6047580.0,55.0,0.5,50.0,Winter,3200.0
79928,2023-01,6287688.0,56.0,0.3,50.0,Winter,3200.0
79928,2023-02,5814952.0,61.0,0.2,45.0,Winter,3200.0
79928,2023-03,5972780.0,67.0,0.2,42.0,Spring,3200.0
79928,2023-04,6711804.0,73.0,0.3,38.0,Spring,3200.0
79928,2023-05,6955652.0,82.0,0.2,32.0,Spring,3200.0
79928,2023-06,7552556.0,91.0,0.1,25.0,Summer,3200.0
79928,2023-07,9055288.0,97.0,0.0,20.0,Summer,3200.0
79928,2023-08,8501768.0,94.0,0.0,22.0,Summer,3200.0
79928,2023-09,8779276.0,86.0,0.2,30.0,Fall,3200.0
79928,2023-10,7525628.0,76.0,0.3,40.0,Fall,3200.0
79928,2023-11,6729008.0,66.0,0.2,45.0,Fall,3200.0
79928,2023-12,6576416.0,56.0,0.4,50.0,Winter,3200.0
79928,2024-01,7215208.0,57.0,0.3,50.0,Winter,3200.0
79928,2024-02,6326584.0,62.0,0.2,45.0,Winter,3200.0
79928,2024-03,6825500.0,68.0,0.2,42.0,Spring,3200.0
79928,2024-04,8052220.0,74.0,0.3,38.0,Spring,3200.0
79928,2024-05,8091864.0,83.0,0.2,32.0,Spring,3200.0
79928,2024-06,9278940.0,92.0,0.1,25.0,Summer,3200.0
79928,2024-07,10097252.0,98.0,0.0,20.0,Summer,3200.0
79928,2024-08,8734396.0,,,,,
79928,2024-09,9913244.0,,,,,
79928,2024-10,8408268.0,,,,,
79928,2024-11,8380592.0,,,,,
79928,2024-12,8420984.0,,,,,
79928,2025-01,8371616.0,,,,,
79928,2025-02,7770224.0,,,,,
79928,2025-03,8849588.0,,,,,
79928,2025-04,8654360.0,,,,,
79928-5012  ,2020-03,10472.0,,,,,
79928-5012  ,2020-04,10472.0,,,,,
79928-5012  ,2020-05,11968.0,,,,,
79928-5012  ,2020-06,20944.0,,,,,
79928-5012  ,2020-07,16456.0,,,,,
79928-5012  ,2020-08,19448.0,,,,,
79928-5012  ,2020-09,31416.0,,,,,
79928-5012  ,2020-10,28424.0,,,,,
79928-5012  ,2020-11,23936.0,,,,,
79928-5012  ,2020-12,22440.0,,,,,
79928-5012  ,2021-01,14960.0,,,,,
